sensor_11,sensor_14,sensor_2,sensor_12_norm,sensor_12,sensor_11_norm,setting2,sensor_15,cycle,sensor_15_norm,setting3,sensor_13,sensor_13_norm,id,sensor_7_norm,sensor_17,sensor_21,sensor_4_norm,sensor_17_norm,sensor_4,sensor_9,sensor_3_norm,sensor_2_norm,setting1,sensor_9_norm,sensor_14_norm,sensor_3,sensor_8,sensor_20,sensor_7
42.34,8064.49,555.95,1.2728694111412815,182.49,1.0181360052965012,0.8412,9.3422,175,-0.3917937379273855,100.0,2387.94,-0.4549295457954971,144,1.2781377995134906,336,8.8248,1.1251214713239468,1.8015637325174816,1137.93,8349.11,0.5673240616105651,1.3307261668316732,35.0056,0.4784577275665738,-1.020623332652585,1363.68,2222.86,14.77,194.02
44.46,8058.97,607.73,0.9875704344850486,314.5,0.9939434080828256,0.7015,9.2876,176,-0.9261268220605968,100.0,2388.18,0.9926972751146458,144,0.9865385225001684,367,14.6911,1.00769760089548,1.0470375906801943,1254.92,8725.24,1.10892669513275,0.9971577176701374,20.0022,0.978923126471303,0.9082427284599488,1498.71,2324.04,24.56,334.02
42.39,8077.62,549.17,-0.7939354422557993,130.01,1.2189986928647356,0.841,9.4298,177,1.6428685081032393,100.0,2387.72,-1.1480908856181258,144,-0.7745200205499765,331,6.2798,0.5608542348377993,-0.6013037551012189,1133.55,8313.42,0.4804493114521647,-0.9439267965297417,42.0047,-1.1217568173040744,-0.2963572391733939,1362.97,2211.65,10.44,138.58
42.51,8059.86,556.05,1.272081756852639,182.47,1.7010691430285156,0.84,9.381,178,0.5094036952459989,100.0,2387.93,-0.4864368794244496,144,1.2685113378753856,336,8.9045,0.8094925376730215,1.8015637325174816,1135.48,8342.31,1.8251725568617043,1.3642756205685362,35.0035,0.1735695542653129,-1.2760195255550002,1373.96,2222.82,14.7,193.76
42.33,8079.47,550.3,-0.7809391464932028,130.34,0.9779634677828314,0.84,9.4377,179,1.8263597380534744,100.0,2387.79,-0.927539550219756,144,-0.7663745530100421,333,6.3259,0.7489433136665151,0.3598432399462613,1135.01,8317.76,0.3152649273481555,-0.5648179693028454,42.0076,-0.9271664243441768,-0.1943090843419578,1361.62,2211.71,10.45,138.8
37.14,7872.52,536.62,-1.012907226326489,164.16,-0.9173032271520656,0.62,10.9678,180,1.0702014194657483,60.0,2028.1,-1.0086287811593877,144,-1.0033421764155577,307,8.4893,-0.9356822798631124,-1.0182814431305491,1057.35,8013.91,-0.9504997763596512,-1.014301947628341,25.0026,-1.0109052368006506,-1.0588700027279545,1268.9,1915.22,14.34,175.75
47.92,8137.74,642.87,-1.31295937031344,520.44,1.4329609518485489,0.0019,8.4922,181,1.352414595423241,100.0,2388.22,1.7048831307503904,144,-1.4178775738605844,396,23.2356,-0.1567620904069125,1.841416436433176,1407.46,9056.38,0.3867031401309932,0.3857175103304548,0.0026,-0.3359148228917279,-0.2371333970598058,1592.75,2388.23,38.62,552.13
45.86,8130.52,605.55,-1.4701433502669348,370.66,1.4740863015595858,0.25,8.7076,182,1.1254430642715405,100.0,2388.28,1.2092725393780197,144,-1.5562052161322082,373,17.0627,1.2754228045268394,2.2160988688789267,1322.04,8775.29,2.350188407034909,1.3416639248303854,9.9989,-0.5559536194932206,-0.2875950474022222,1515.62,2319.07,28.26,393.28
36.95,7872.44,537.34,-1.0153023705259443,163.98,-0.9669120879026972,0.6202,10.9504,183,1.0495276238446565,60.0,2028.22,-1.0079618206874006,144,-1.010885794406013,310,8.4585,-0.9774870300439292,-0.915015491440012,1053.1,8016.21,-0.9555181777522628,-0.993935600293016,25.0064,-1.004471366114013,-1.0597140307166737,1268.34,1915.22,14.11,175.15
42.62,8074.6,549.89,-0.7758193936170288,130.47,2.142967055678654,0.8402,9.4056,184,1.0807814492682857,100.0,2387.77,-0.9905542174762284,144,-0.8063613936606296,333,6.2676,1.465227750849819,0.3598432399462613,1140.57,8326.72,0.0032499795961753,-0.7023707296240985,42.0078,-0.5254314195237956,-0.4629439567900578,1359.07,2211.72,10.57,137.72
42.37,8080.65,550.22,-0.7773947021943128,130.43,1.1386536178374247,0.84,9.3929,185,0.7858018770697682,100.0,2387.78,-0.959046883847276,144,-0.7660043044854999,333,6.3466,0.9048253584492189,0.3598432399462613,1136.22,8318.0,0.1990240644601831,-0.5916575322923359,41.9992,-0.9164056652864968,-0.1292189099089806,1360.67,2211.76,10.6,138.81
42.44,8080.22,550.1,-0.7962984051217259,129.95,1.41986138043297,0.84,9.4311,186,1.6730632674621535,100.0,2387.76,-1.0220615511037483,144,-0.7785927543199441,332,6.3042,1.8684598171059053,-0.1207302575774788,1143.7,8324.43,-0.2267845701189997,-0.6319168767766098,42.0007,-0.6281069955325437,-0.152938210761654,1357.19,2211.69,10.48,138.47
44.75,8057.47,607.77,0.9889010701514128,314.6,1.0696621955443169,0.7,9.2685,187,-0.9488204712768524,100.0,2388.18,0.9926972751146458,144,0.9747201876484544,364,14.5555,1.119242510789706,0.9437716389896574,1266.26,8727.23,1.000403765017554,0.9982891814109878,20.0041,0.984489823282784,0.892417203671631,1486.6,2324.06,24.34,333.08
44.65,8063.3,608.04,0.990763960084322,314.74,1.0435522688334573,0.7,9.2853,188,-0.9288595651599364,100.0,2388.15,0.9925305349966506,144,0.985909887667631,368,14.621,1.103897708370395,1.0814595745770403,1264.7,8723.24,1.0053325520995833,1.005926561661734,19.9983,0.97332845630901,0.953925743348892,1487.15,2324.1,24.41,333.97
42.42,8083.43,550.01,-0.7620354435657909,130.82,1.3395163054056878,0.8403,9.4663,189,2.4906444439493365,100.0,2387.79,-0.927539550219756,144,-0.7871084703844207,334,6.2658,-0.0369083170561703,0.8404167374700015,1128.91,8318.35,0.7374027978361418,-0.6621113851398247,42.0059,-0.9007128916606828,0.0241291281620483,1365.07,2211.72,10.45,138.24
47.99,8135.84,643.45,-1.503514903963894,520.3,1.698175113568436,0.001,8.5113,190,1.8695124128761411,100.0,2388.17,0.9978478821129266,144,-1.3487536145467351,394,23.1521,1.6929020418302514,0.5268077109245528,1423.99,9062.06,0.7088364089915558,1.555296530118229,0.0021,-0.0402753087628772,-0.3519949907709611,1594.69,2388.23,38.49,552.19
47.97,8132.61,643.07,-1.1224038366631404,520.58,1.622399638791314,0.0,8.4686,191,0.7134874492510652,100.0,2388.21,1.56347608102547,144,-1.233547015690538,395,23.2041,1.216219089420674,1.1841120736788644,1419.73,9055.46,-0.0483428209074681,0.7890206206021645,0.0026,-0.3838000963069656,-0.5472597000799911,1590.13,2388.21,38.73,552.29
44.79,8060.16,607.78,0.9813164468531376,314.03,1.0801061662286604,0.7008,9.3297,192,-0.876105741850942,100.0,2388.2,0.99280843519331,144,0.9850297989020772,367,14.5952,1.1184555978451267,1.0470375906801943,1266.18,8720.77,1.0240619430112885,0.9985720473462004,20.0037,0.9664190386585798,0.92079764479201,1489.24,2324.05,24.45,333.9
44.82,8059.22,608.3,0.9830462732194116,314.16,1.0879391442419184,0.7,9.2808,193,-0.9342062364412534,100.0,2388.22,0.9929195952719744,144,0.9815094438398648,368,14.541,1.1022255183631615,1.0814595745770403,1264.53,8723.04,1.0236138714583771,1.0132810759772672,19.9982,0.9727689892927835,0.9108803159246684,1489.19,2324.06,24.33,333.62
47.78,8128.09,642.92,-1.530737123056772,520.28,0.9025326284087746,0.0,8.5306,194,2.392024867160997,100.0,2388.21,1.56347608102547,144,-1.6482907715732409,395,23.1031,1.1770549970865638,1.1841120736788644,1419.38,9056.05,1.1521847738666218,0.4865432878982676,0.0028,-0.3530910622689275,-0.8205093861718159,1597.36,2388.17,38.57,551.93
37.24,7872.17,537.66,-1.015568497659217,163.96,-0.8911933004412059,0.6201,11.0012,195,1.1098856018648562,60.0,2028.13,-1.00846204104139,144,-1.0086227090088762,309,8.5546,-0.965289879402938,-0.9494374753368576,1054.34,8014.89,-0.9454813749670417,-0.984883890366207,25.0005,-1.0081638484211255,-1.0625626251785656,1269.46,1915.22,14.28,175.33
44.71,8062.68,607.62,0.9823809553862294,314.11,1.0592182248599735,0.7,9.2948,196,-0.9175721480104886,100.0,2388.22,0.9929195952719744,144,0.9898074236293658,367,14.5882,1.094356388917361,1.0470375906801943,1263.73,8727.18,1.014383597468398,0.9940461923827958,20.0051,0.9843499565287286,0.9473845264363886,1488.16,2324.06,24.51,334.28
37.11,7870.18,537.01,-1.0115765906601255,164.26,-0.9251362051653236,0.62,11.0053,197,1.1147570134767215,60.0,2028.13,-1.00846204104139,144,-1.0135260607026726,309,8.614,-0.938141382814925,-0.9494374753368576,1057.1,8018.35,-0.93463804338658,-1.0032701761550409,25.0032,-0.9984850690403584,-1.0835578213977315,1270.67,1915.26,13.96,174.94
42.26,8064.73,556.47,1.2842903983265928,182.78,0.6967557051872859,0.84,9.4056,198,1.0807814492682857,100.0,2388.03,-0.1713635431406551,144,1.2459261778782953,336,8.836,1.8336762203362147,1.8015637325174816,1143.43,8356.39,1.7407449827641015,1.5051833262635137,34.9985,0.8048674189831132,-1.0073846531069002,1373.27,2222.98,14.75,193.15
48.09,8131.29,643.52,-2.442681462668953,519.61,2.077052487453993,0.0,8.53,199,2.375780956665084,100.0,2388.2,1.4220690312941189,144,-1.6252494518018703,395,23.1309,2.134896798172471,1.1841120736788644,1427.94,9056.07,1.9990299652010888,1.696452618713167,0.0011,-0.3520500780642258,-0.6270582809740546,1602.46,2388.24,38.52,551.95
45.89,8121.8,605.83,-1.7507688262665924,370.51,1.5929457591360945,0.25,8.6904,200,0.6749991651335873,100.0,2388.27,1.1068274179018895,144,-1.7498168292097502,371,16.8858,2.1669405192030853,0.8731192332306031,1329.58,8786.14,1.6110018972765905,1.9317589600007248,9.9998,0.038550348914838,-0.8318877903968845,1511.34,2319.14,28.39,393.15
42.65,8084.1,550.67,-0.7884218622353034,130.15,2.2634846682196064,0.8407,9.4275,201,1.589447010775952,100.0,2387.81,-0.8645248829632838,144,-0.783035736614454,333,6.344,1.918702790217668,0.3598432399462613,1144.09,8322.14,0.074218085359391,-0.4406849904763376,42.0017,-0.7307825715413733,0.061087108560457,1359.65,2211.76,10.52,138.35
42.56,8081.35,550.5,-0.7770008750499922,130.44,1.9019318305967787,0.8402,9.4491,202,2.0911445508930777,100.0,2387.86,-0.7069882148213865,144,-0.7822952395653687,333,6.2956,2.034648112783324,0.3598432399462613,1144.99,8320.73,0.0705473212681667,-0.497719061829043,41.9984,-0.7940020310052945,-0.0906060945673235,1359.62,2211.73,10.35,138.37
42.55,8080.0,550.49,-0.8002366765649366,129.85,1.8617592930831088,0.8408,9.4206,203,1.42918251879409,100.0,2387.84,-0.7700028820778588,144,-0.7530456061265136,334,6.3249,1.0065995860346126,0.8404167374700015,1137.01,8321.73,0.520827716455354,-0.5010740072027293,42.0061,-0.7491655349315869,-0.1650736670118905,1363.3,2211.76,10.41,139.16
42.26,8066.25,556.29,1.2941360769346202,183.03,0.6967557051872859,0.8401,9.4276,204,1.5917696845727851,100.0,2388.08,-0.0138268750001906,144,1.272213823120811,335,8.8334,1.165058193540995,1.3209902349937417,1138.24,8352.37,2.237521723106472,1.444794309537084,35.0071,0.6246247047668705,-0.9235396826507936,1377.33,2222.96,15.04,193.86
42.61,8083.21,550.15,-0.787634207946662,130.17,2.102794518165013,0.84,9.4765,205,2.727557171226859,100.0,2387.81,-0.8645248829632838,144,-0.7700770382554677,334,6.2634,0.9048253584492189,0.8404167374700015,1136.22,8329.61,0.6627639279817574,-0.6151421499081782,42.0079,-0.395853945870725,0.0119936719118118,1364.46,2211.79,10.6,138.7
37.22,7877.42,537.07,-1.0061209844280334,164.67,-0.8964152857833785,0.6207,11.0006,206,1.10917271236068,60.0,2028.21,-1.0080174007267328,144,-1.0183036854299612,309,8.4225,-0.8371214335544569,-0.9494374753368576,1067.37,8013.09,-0.9697668531348518,-1.001572980543762,24.9988,-1.0131990515671898,-1.0071732884194533,1266.75,1915.28,14.07,174.56
42.57,8086.49,550.61,-0.7667613692976442,130.7,1.94210436811042,0.84,9.4342,207,1.7450661551641475,100.0,2387.86,-0.7069882148213865,144,-0.7956241864488982,333,6.1899,0.6716464319560976,0.3598432399462613,1134.41,8324.57,0.304252635074566,-0.4608146627184555,42.0068,-0.6218298860822506,0.1929222923696597,1361.53,2211.82,10.44,138.01
44.92,8061.37,608.22,0.984376908885775,314.26,1.114049070952778,0.7008,9.338,208,-0.8662441037098484,100.0,2388.24,0.9930307553506388,144,0.9825152595719254,368,14.59,1.0661258870305494,1.0814595745770403,1260.86,8728.48,1.0718263705516669,1.0110181484955667,20.0027,0.9879864921342172,0.9335635681212536,1494.57,2324.21,24.33,333.7
37.27,7877.79,537.06,-1.010778209260307,164.32,-0.8833603224279478,0.62,10.9961,209,1.103826041079363,60.0,2028.25,-1.0077950805694045,144,-1.01000570564046,310,8.4706,-0.9399119369402286,-0.915015491440012,1056.92,8021.46,-0.8886659020578485,-1.0018558464789775,25.0072,-0.9897853569379936,-1.0032696589716694,1275.8,1915.36,14.18,175.22
42.49,8088.67,550.45,-0.7777885293386347,130.42,1.6207240680012331,0.84,9.4686,210,2.544065941276624,100.0,2387.85,-0.738495548450339,144,-0.7841464821880815,332,6.405,0.946050362028106,-0.1207302575774788,1136.54,8329.96,-0.4494775916518095,-0.5144937886974745,42.0078,-0.3801611722449926,0.3131736315764256,1355.37,2211.8,10.51,138.32
47.98,8137.8,643.59,-1.7621259853463882,520.11,1.6602873761798616,0.0,8.4849,211,1.154780351056404,100.0,2388.16,0.8564408323815756,144,-2.316489044939708,395,23.0381,1.8406066186332124,1.1841120736788644,1425.31,9059.18,2.0770725612652483,1.8376087073083345,0.0025,-0.1901770342366113,-0.2335061888373233,1602.93,2388.18,38.55,551.35
42.75,8085.92,550.51,-0.8006305037092574,129.84,2.665210043356104,0.84,9.4589,212,2.3187665829832675,100.0,2387.8,-0.8960322165908036,144,-0.7630423162891607,334,6.277,1.5901910429483497,0.8404167374700015,1141.54,8332.89,1.2194964818137266,-0.4943641164553567,42.0079,-0.2487902387490161,0.1614804284486449,1369.01,2211.8,10.46,138.89
42.5,8093.41,550.47,-0.7785761836272762,130.4,1.6608966055148744,0.84,9.4485,213,2.077208508112037,100.0,2387.9,-0.5809588803084418,144,-0.7908109556298463,332,6.3178,0.4745393835945066,-0.1207302575774788,1132.88,8328.45,0.1072549621801872,-0.5077838979501019,42.0079,-0.4478642813162193,0.5746375526039336,1359.92,2211.84,10.56,138.14
42.58,8090.06,550.71,-0.7722749493181389,130.56,1.982276905624061,0.841,9.4652,214,2.465095032184089,100.0,2387.83,-0.8015102157068114,144,-0.7993266716943227,333,6.2982,1.7512262131784109,0.3598432399462613,1142.79,8319.67,0.4939087797865518,-0.4272652089815542,42.0059,-0.8415287168434018,0.38984765061194,1363.08,2211.81,10.6,137.91
42.48,8064.81,557.0,1.2590854610900426,182.14,1.5805515304875637,0.8415,9.3646,215,0.128485192564447,100.0,2388.21,0.395768462167596,144,1.2629576100072493,335,8.7676,2.4018083009078506,1.3209902349937417,1147.84,8356.15,2.325620061295272,1.6829954310690405,35.0014,0.7941066599254332,-1.002971759924955,1378.05,2223.03,14.74,193.61
42.4,8067.44,556.58,1.250027436770658,181.91,1.2591712303783769,0.84,9.404,216,1.043618668518872,100.0,2388.13,0.1437097931417066,144,1.2396319529610726,336,8.7637,2.3683129855,1.8015637325174816,1147.58,8355.0,2.4161655755448685,1.5420877253741012,35.0028,0.7425446894406857,-0.8578978965700671,1378.79,2223.03,14.52,192.98
42.68,8088.02,550.49,-0.7919663065341934,130.06,2.3840022807605585,0.8409,9.461,217,2.3675427327168883,100.0,2387.9,-0.5809588803084418,144,-0.7778522572708588,335,6.3661,2.229178598421236,1.3209902349937417,1146.5,8330.58,0.060758617024976,-0.5010740072027293,41.9993,-0.352362544679258,0.2773188744735156,1359.54,2211.89,10.61,138.49
48.11,8137.71,643.44,-1.789348204439266,520.09,2.1528279622310884,0.0016,8.5025,218,1.6312683922695463,100.0,2388.25,2.129104279938013,144,-1.8211006698576675,398,23.0665,2.7883776531189266,3.1560251619418,1433.78,9063.6,0.99443910097102,1.5351313746046666,0.0015,0.039880474997451,-0.2389470011710195,1596.41,2388.24,38.59,551.78
46.12,8134.79,605.93,-2.2371863179992046,370.25,2.504201600555949,0.251,8.7281,219,1.6623093394069277,100.0,2388.41,2.5410591185351006,144,-1.868962437257449,372,17.0017,2.1693052876770254,1.5446090510547648,1329.6,8796.48,1.2500439988198533,2.1425071868470176,10.0038,0.6051098911581779,-0.0210663762340017,1509.25,2319.17,28.31,393.07
42.64,8090.66,550.45,-0.7766070479056714,130.45,2.223312130705965,0.8419,9.4582,220,2.302507866405393,100.0,2387.93,-0.4864368794244496,144,-0.8011779143170344,332,6.3312,1.271985546573746,-0.1207302575774788,1139.07,8335.1,0.6823413364681388,-0.5144937886974745,42.0078,-0.1497015824260799,0.422944349476153,1364.62,2211.86,10.59,137.86
45.03,8068.65,608.51,0.9726673150217724,313.38,1.1427699903347228,0.7008,9.3178,221,-0.8902447170170918,100.0,2388.33,0.9935309757046292,144,0.9837725292370016,368,14.5504,1.156522511539187,1.0814595745770403,1270.05,8728.29,1.085806203002511,1.019221260616738,20.0009,0.9874549984688028,1.0103701150938866,1496.13,2324.18,24.28,333.8
37.22,7876.08,537.04,-1.0207579767580366,163.57,-0.8964152857833785,0.62,10.9978,222,1.1058458946745269,60.0,2028.3,-1.0075171803727434,144,-1.0116401562050588,310,8.4808,-0.8119402193278925,-0.915015491440012,1069.93,8019.76,-1.0023864621868188,-1.002421578349403,25.0043,-0.9945408265759424,-1.021310757230352,1263.11,1915.4,14.22,175.09
48.25,8140.68,643.2,-3.327403583188256,518.96,2.6832562856708626,0.0002,8.5316,223,2.41909805132082,100.0,2388.24,1.987697230206662,144,-2.0630345274558124,395,23.1204,2.6708853761165705,1.1841120736788644,1432.73,9060.98,1.7150877539889458,1.0511676422787068,0.0015,-0.0964884558155393,-0.0594001941593216,1600.75,2388.23,38.47,551.57
42.52,8086.66,550.51,-0.7659737150090016,130.72,1.7412416805421853,0.84,9.4668,224,2.5022578129335025,100.0,2387.97,-0.3604075449115049,144,-0.7704472867800098,334,6.2244,2.1042153063227054,0.8404167374700015,1145.53,8336.76,-0.6305686201509757,-0.4943641164553567,42.0017,-0.0752729989437317,0.2022996903811993,1353.89,2211.86,10.52,138.69
41.83,8091.64,549.24,-0.7659737150090016,130.72,-1.030663407899628,0.8403,9.3188,1,-0.9352994063876324,100.0,2388.21,0.395768462167596,145,-0.7593398310437353,330,6.3324,-1.1435420068771676,-1.0818772526249592,1120.32,8329.77,-1.5164463541605364,-0.9204421789138992,42.0054,-0.3886801064989383,0.4770022909544427,1346.65,2212.07,10.54,138.99
36.42,7876.28,536.13,-0.99960086966285,165.16,-1.105294699470251,0.62,10.8612,2,0.9435447175572204,60.0,2028.38,-1.0070725400580849,145,-1.0048509000136483,305,8.5383,-1.1059505682466275,-1.0871254109242408,1040.04,8018.14,-1.0831289560214932,-1.02816237845377,25.0058,-0.9990725094073994,-1.0192006872585782,1254.1,1915.49,14.11,175.63
41.87,8090.33,549.27,-0.748251493514553,131.17,-0.8699732578450348,0.84,9.3301,3,-0.6728372673448624,100.0,2388.17,0.2697391276546513,145,-0.7763712631726892,329,6.4177,-2.117482716428569,-1.5624507501486993,1112.76,8322.12,-2.2334689399749195,-0.9103773427928404,42.004,-0.7316793014627855,0.4047411651008233,1340.79,2212.07,10.56,138.53
44.1,8075.98,607.09,1.0031388717815068,315.67,0.8999476719237327,0.7,9.1922,4,-1.0394762532245134,100.0,2388.06,0.99203031464266,145,1.000871396682035,363,14.7545,0.9047103692735612,0.9093496550928116,1244.45,8732.87,0.9291603881046074,0.9790542978165164,20.0004,1.0002667931404536,1.0877041795594655,1478.65,2323.89,24.53,335.16
41.79,8097.24,549.19,-0.7608539621328276,130.85,-1.1913535579542214,0.8407,9.351,5,-0.187398443805569,100.0,2388.17,0.2697391276546513,145,-0.7604505766173627,330,6.4363,-1.354820150218991,-1.0818772526249592,1118.68,8327.94,-1.4479254244581463,-0.9372169057823307,42.0079,-0.47073089431382,0.7859048136873478,1347.21,2212.07,10.71,138.96
47.28,8145.0,641.9,1.7087069489986293,522.66,-0.9918542410189832,0.0009,8.4356,6,-0.1799276280235703,100.0,2387.98,-1.688886062724869,145,1.7963865342301977,392,23.2759,-1.933692908309297,-0.7878010145840706,1391.58,9056.47,-2.1554929146396544,-1.5703025744869468,0.0018,-0.3312303939706648,0.2017587978576533,1577.44,2387.95,39.18,554.92
41.62,8072.08,555.05,1.3173718784495645,183.62,-1.8742866956862645,0.84,9.2515,7,-2.4984588716600045,100.0,2388.14,0.1752171267692264,145,1.294058486068816,333,8.9412,-1.4591709405280928,0.3598432399462613,1117.87,8356.7,0.7153782132889629,1.0287810831996005,34.9997,0.8187667327660213,-0.6019500920199028,1364.89,2223.02,14.78,194.45
47.01,8141.49,641.89,2.157873564031578,522.99,-2.0148231505099843,0.0,8.3528,8,-2.421587276458164,100.0,2388.0,-1.4060719632685974,145,1.8309485138871875,391,23.3388,-0.8460501154874389,-1.4451053773383822,1401.3,9060.19,-1.0695384928107845,-1.5904677300005094,0.0004,-0.1376073319003105,-0.0104328831561663,1583.98,2387.97,39.1,554.95
